id,zpid,address,city,zipcode,total_approximate_size,total_appraisal_value,total_market_share,zestimate_amount,valuation_range_high,valuation_range_low,bedrooms,bathrooms,usecode,last_sold_date,year_built,complete,finished_sqft
02382148,29075621,1003 MAPLEVIEW DR,ARLINGTON,76018,1790,127897,162736,161293,170971,151615,3,2.0,SingleFamily,11/22/1999,1984,True,1790
06284272,29263985,1003 MILBY OAKS CIR,ARLINGTON,76013,1709,167343,182607,174139,182846,163691,3,2.0,SingleFamily,NULL,1988,True,1709
07585640,55319478,1003 PEEBLES CT,ARLINGTON,76013,2694,271208,271208,291132,305689,276575,3,2.0,SingleFamily,01/04/2002,2001,True,2694
02496038,29084234,1003 PLOVER LN,ARLINGTON,76015,1166,74793,74793,91415,105127,82274,3,2.0,SingleFamily,NULL,1973,True,1166
04755855,29190680,1003 PURDUE DR,ARLINGTON,76012,1948,200497,225219,221051,232104,207788,4,2.0,SingleFamily,08/10/2010,1977,True,1948
02798174,29105401,1003 ROSEWOOD LN,ARLINGTON,76010,2048,104665,143059,150397,157917,142877,3,2.0,SingleFamily,NULL,1962,True,2048
04751795,29190312,1003 SHELLEY CT,ARLINGTON,76012,1976,197956,228172,223084,234238,211930,3,2.0,SingleFamily,06/27/2008,1974,True,1976
40565157,70565846,1003 SHORTLEAF PINE DR,ARLINGTON,76012,1771,195415,206356,201515,211591,189424,3,2.0,SingleFamily,07/10/2013,2005,True,1771
40966127,79931091,1003 SUSAN DR,ARLINGTON,76010,1921,177510,177510,NULL,NULL,NULL,3,NULL,SingleFamily,05/21/2014,2014,True,NULL
03090523,29125584,1003 TANGLEWOOD LN,ARLINGTON,76012,2220,246266,246266,265408,278678,246829,4,3.0,SingleFamily,09/15/2016,1969,True,2220
04755561,29190654,1003 TULANE DR,ARLINGTON,76012,1868,185130,210576,207515,217891,197139,3,2.0,SingleFamily,NULL,1977,True,1868
01973487,29049728,1003 VILLAGE WOOD CT,ARLINGTON,76012,2352,235103,248654,257426,270297,241980,3,2.0,SingleFamily,NULL,1983,True,2352
02319411,29072161,1003 W TUCKER BLVD,ARLINGTON,76013,1130,103294,103294,117905,123800,104935,3,1.0,SingleFamily,10/01/1999,1954,True,1130
02972875,29117621,1003 WEMBLEY RD,ARLINGTON,76014,1804,112409,141355,149885,157379,142391,3,1.0,SingleFamily,11/25/2002,1973,True,1804
02971283,29117477,1003 WHIPPOORWILL CT,ARLINGTON,76014,1411,115737,115737,139701,146686,132716,3,2.0,SingleFamily,NULL,1971,True,1411
07585950,58524761,1004 ANDROMEDA WAY,ARLINGTON,76013,2915,268400,305716,294831,309573,280089,3,2.0,SingleFamily,NULL,2001,True,2915
04750586,29190201,1004 ARLENA DR,ARLINGTON,76012,1960,180774,207692,212417,223038,199672,3,2.0,SingleFamily,NULL,1972,True,1960
07014147,29305039,1004 BANNACK DR,ARLINGTON,76001,1868,155594,169441,179958,188956,169161,3,2.0,SingleFamily,12/05/2001,1998,True,1868
04751965,29190328,1004 BERT DR,ARLINGTON,76012,2198,217316,237303,244564,256792,232336,3,2.0,SingleFamily,NULL,1975,True,2198
06360548,29266769,1004 BREEZEWOOD DR,ARLINGTON,76017,1471,145350,145350,160366,168384,152348,3,2.0,SingleFamily,08/31/2007,1993,True,1471
04751264,29190264,1004 BRIARCREEK DR,ARLINGTON,76012,2279,212960,231697,245490,257764,233216,3,2.0,SingleFamily,NULL,1972,True,2279
07544758,54047239,1004 BRIDGES DR,ARLINGTON,76012,1287,182367,182367,165359,175281,148823,3,2.5,SingleFamily,10/21/2015,2000,True,1287
04756142,29190705,1004 BUCKNELL DR,ARLINGTON,76012,1914,191422,212161,221134,232191,207866,3,2.0,SingleFamily,04/26/2002,1978,True,1914
02973952,29117719,1004 CANDLEWICK ST,ARLINGTON,76014,1376,78784,78784,135459,142232,128686,3,2.0,SingleFamily,NULL,1975,True,1376
02971089,29117458,1004 CARLA CT,ARLINGTON,76014,1624,94864,122215,148995,157935,141545,3,2.0,SingleFamily,12/18/1997,1970,True,1624
02972778,29117611,1004 CHAMBLEE CT,ARLINGTON,76014,1637,137488,137488,148127,155533,140721,3,2.0,SingleFamily,07/27/2007,1972,True,1637
05072115,29205713,1004 CLEMSON DR,ARLINGTON,76012,2064,230868,243857,242232,254344,230120,3,2.0,SingleFamily,NULL,1985,True,2064
02498634,29084466,1004 CRISTOPHER CT,ARLINGTON,76015,1189,86999,95676,118055,123958,112152,3,2.0,SingleFamily,NULL,1971,True,1189
04752147,29190344,1004 CURTIS CT,ARLINGTON,76012,2345,216609,222908,249806,262296,237316,3,2.0,SingleFamily,NULL,1975,True,2345
02974568,29117774,1004 DAWNVIEW ST,ARLINGTON,76014,1893,124081,124081,141330,148396,134264,4,2.0,SingleFamily,03/09/2016,1973,True,1893
00294608,28938115,1004 DUGAN ST,ARLINGTON,76010,1782,127210,127210,131640,138222,119792,4,2.0,MultiFamily2To4,NULL,1982,True,1782
00086746,28924209,1004 E LOVERS LN,ARLINGTON,76010,1308,80869,80869,109489,114963,104015,4,2.0,SingleFamily,NULL,1953,True,1308
02498081,29084417,1004 FAIRFAX CT,ARLINGTON,76015,1153,84942,94096,118338,124255,112421,3,2.0,SingleFamily,NULL,1971,True,1153
05922496,29247493,1004 FLAMEWOOD DR,ARLINGTON,76001,2073,156393,193084,186211,195522,175038,5,3.0,SingleFamily,08/06/2012,1992,True,2100
00959448,28982163,1004 GAYE LN,ARLINGTON,76012,1917,126808,158130,175663,189716,159853,3,2.0,SingleFamily,NULL,1955,True,1917
02970937,29117445,1004 GRANTS PKWY,ARLINGTON,76014,1411,118364,118364,139795,146785,132805,3,2.0,SingleFamily,NULL,1974,True,1411
00062464,28922180,1004 HIGHLAND DR,ARLINGTON,76010,1256,75479,75479,94158,107340,84742,3,2.0,SingleFamily,09/01/2016,1955,True,1256
01280201,29003286,1004 HOUSTON ST,ARLINGTON,76012,860,81131,81131,82110,90321,66509,1,1.0,SingleFamily,08/27/2008,1948,True,860
04751833,29190316,1004 LESLIE CT,ARLINGTON,76012,2316,0,0,268965,282413,255517,3,2.0,SingleFamily,NULL,1974,True,2316
01433253,29013745,1004 LOCH LOMOND DR,ARLINGTON,76012,3410,344658,374132,412776,433415,392137,3,2.0,SingleFamily,NULL,1992,True,3410
02045397,29054358,1004 LYNDA LN,ARLINGTON,76013,942,83611,98938,110178,118992,92550,3,1.0,SingleFamily,03/29/2007,1953,True,942
01789627,29036971,1004 MARY ST,ARLINGTON,76010,1792,129138,129138,146623,155420,137826,4,2.0,MultiFamily2To4,02/05/2002,1979,True,1800
06361005,29266808,1004 MEADOWLARK DR,ARLINGTON,76017,1766,146264,171453,184601,193831,175371,3,2.0,SingleFamily,04/29/2002,1993,True,1766
01871331,29042229,1004 PAULA DR,ARLINGTON,76012,1037,82401,94073,120159,127369,112949,3,1.0,SingleFamily,NULL,1961,True,1037
05518091,29225218,1004 PIERCE ARROW DR,ARLINGTON,76001,1432,136007,136007,148632,156064,133769,3,2.0,SingleFamily,02/04/2004,1985,True,1432
01432087,29013641,1004 PORTOFINO DR,ARLINGTON,76012,2593,202312,253102,287628,313515,250236,3,2.0,SingleFamily,11/20/1996,1978,True,2593
04755529,29190650,1004 PURDUE DR,ARLINGTON,76012,1937,191059,212147,217350,228217,206483,3,2.0,SingleFamily,NULL,1977,True,1937
00959839,28982198,1004 RIDGEWOOD TERR,ARLINGTON,76012,1914,175571,183507,193220,202881,183559,3,2.0,SingleFamily,03/15/2007,1955,True,1914
00959030,28982128,1004 ROSS TR,ARLINGTON,76012,1650,116523,139621,172008,182328,156527,3,2.0,SingleFamily,12/04/2008,1954,True,1650
01675842,29029172,1004 SHANA CT,ARLINGTON,76014,1604,127507,127507,150023,159024,142522,3,2.0,SingleFamily,07/16/2002,1978,True,1604
40565653,70570548,1004 SHORTLEAF PINE DR,ARLINGTON,76012,1657,190438,190438,188545,201743,177232,3,2.0,SingleFamily,03/03/2006,2005,True,1657
05232910,29216558,1004 STEPHIE ANN CT,ARLINGTON,76002,0,25500,25500,NULL,NULL,NULL,1,1.0,SingleFamily,NULL,1974,True,840
03090639,29125594,1004 TANGLEWOOD LN,ARLINGTON,76012,1955,175450,235728,210523,225260,195786,3,2.0,SingleFamily,05/31/2012,1968,True,1955
02972425,29117580,1004 TERREBONNE CT,ARLINGTON,76014,1992,123601,123601,154085,163330,143299,4,2.0,SingleFamily,06/09/2003,1970,True,1992
03245217,29135119,1004 VALLEY VIEW DR,ARLINGTON,76010,1095,64977,78929,93148,100600,82902,3,2.0,SingleFamily,NULL,1954,True,1095
04036670,29170510,1004 W FOURTH ST,ARLINGTON,76013,2108,150522,150522,179266,191815,164925,4,2.0,SingleFamily,01/26/2001,1945,True,2108
02497921,29084402,1004 WAVERLY DR,ARLINGTON,76015,1666,91183,95008,122323,132109,108867,3,1.5,SingleFamily,04/03/2013,1971,True,1176
02973669,29117693,1004 WEMBLEY RD,ARLINGTON,76014,1481,0,0,142817,149958,135676,3,2.0,SingleFamily,09/08/1999,1972,True,1481
03115348,29127050,1004 WHISPERING OAK CT,ARLINGTON,76012,2215,233457,233457,305012,341613,271461,4,3.0,SingleFamily,01/22/2014,1968,True,2821
03594343,29160265,1004 WOODBROOK ST,ARLINGTON,76011,1073,102904,102904,109172,115722,97163,3,2.0,SingleFamily,NULL,1961,True,1073
40980294,79946588,1005 ABIGAIL DR,ARLINGTON,76002,2340,205744,205744,218457,229380,205350,4,2.5,SingleFamily,01/05/2015,2007,True,2340
07584830,58524695,1005 ANDROMEDA WAY,ARLINGTON,76013,2402,241032,247054,252019,264620,239418,4,2.0,SingleFamily,01/28/2005,2001,True,2402
04751019,29190241,1005 ANITA DR,ARLINGTON,76012,2040,219360,219360,226801,238141,215461,4,2.0,SingleFamily,07/31/2009,1972,True,2040
04756983,29190781,1005 AUBURN DR,ARLINGTON,76012,1988,229992,229992,244210,256420,232000,3,2.0,SingleFamily,08/29/2016,1978,True,2045
02974045,29117728,1005 BELEMEADE ST,ARLINGTON,76014,1776,102971,119914,142442,149564,135320,3,2.0,SingleFamily,06/02/2004,1975,True,1776
03245292,29135126,1005 BELVEDERE DR,ARLINGTON,76010,1126,86124,86124,84498,93793,76048,3,1.5,SingleFamily,NULL,1954,True,1126
06360726,29266784,1005 BREEZEWOOD DR,ARLINGTON,76017,1389,141013,142609,171570,181864,161276,3,2.0,SingleFamily,03/19/2014,1991,True,1762
04751450,29190281,1005 BRIARCREEK DR,ARLINGTON,76012,2322,0,0,251319,263885,238753,4,3.0,SingleFamily,NULL,1972,True,2322
04756509,29190738,1005 BUCKNELL DR,ARLINGTON,76012,2838,244654,251897,264523,277749,251297,4,2.0,SingleFamily,05/04/2006,1977,True,2838
02973766,29117702,1005 CANDLEWICK ST,ARLINGTON,76014,1254,109507,109507,130140,136647,123633,3,2.0,SingleFamily,08/31/2010,1972,True,1254
02971038,29117453,1005 CARLA CT,ARLINGTON,76014,1282,80707,108878,128056,134459,119092,3,2.0,SingleFamily,NULL,1970,True,1282
02971151,29117465,1005 CHARLESTON CT,ARLINGTON,76014,1466,88814,115856,141852,148945,133341,3,2.0,SingleFamily,04/22/1998,1970,True,1466
01431560,29013603,1005 CROWLEY RD,ARLINGTON,76012,3780,304678,336798,414119,451390,347860,5,4.0,SingleFamily,11/04/2005,1973,True,3780
05189012,29213946,1005 DANFORTH CT,ARLINGTON,76017,1743,157624,157624,163961,173799,155763,3,3.5,SingleFamily,08/23/2005,1986,True,1743
04756193,29190710,1005 DE PAUW DR,ARLINGTON,76012,1779,182710,217206,206200,216510,195890,3,2.0,SingleFamily,03/12/2003,1977,True,1779
00085499,28924098,1005 E INWOOD DR,ARLINGTON,76010,1662,105731,105731,116319,123298,93055,4,1.5,SingleFamily,NULL,1953,True,1670
02971402,29117488,1005 E TIMBERVIEW LN,ARLINGTON,76014,2197,121605,144388,150896,158441,143351,4,2.0,SingleFamily,NULL,1973,True,2197
06801110,29292300,1005 ENFILAR LN,ARLINGTON,76017,1050,98340,98340,102015,112216,92834,2,2.0,MultiFamily2To4,11/02/2007,1970,True,1050
04751647,29190299,1005 FIELD CREST CT,ARLINGTON,76012,2289,207999,217661,244543,256770,232316,4,3.0,SingleFamily,NULL,1973,True,2289
06360572,29266772,1005 FLOWER DR,ARLINGTON,76017,2105,162076,186606,184557,193785,175329,5,3.0,SingleFamily,12/14/2006,1993,True,2105
03091147,29125638,1005 GLENWICK LN,ARLINGTON,76012,1624,116463,150448,176520,185346,164164,3,2.0,SingleFamily,05/10/2000,1960,True,1624
02498863,29084488,1005 HIGH POINT RD,ARLINGTON,76015,1183,95227,102339,125063,131316,113807,3,2.0,SingleFamily,04/28/1998,1971,True,1183
41626621,121133342,1005 IVY CHARM WAY,ARLINGTON,76155,0,1,1,NULL,NULL,NULL,NULL,NULL,SingleFamily,NULL,NULL,True,NULL
03115836,29127091,1005 LIVE OAK LN,ARLINGTON,76012,3472,294030,337729,418404,451876,351459,3,4.5,SingleFamily,NULL,1973,True,3846
07583834,58524655,1005 LYRA CT,ARLINGTON,76013,2483,256430,256430,278494,292419,261784,3,2.0,SingleFamily,11/27/2001,2001,True,2483
07226063,29318470,1005 MAZOURKA DR,ARLINGTON,76001,2304,183097,183097,198409,208329,188489,4,2.5,SingleFamily,03/17/2015,1999,True,2304
03077217,29124574,1005 MOORE TERR,ARLINGTON,76010,1220,76198,76198,103809,124571,84085,4,2.0,SingleFamily,02/27/2007,1953,True,1730
04347528,29175471,1005 PAULA DR,ARLINGTON,76012,1036,94570,94570,121813,129122,110850,3,2.0,SingleFamily,02/15/2001,1962,True,1036
07582102,58524615,1005 PEGASUS DR,ARLINGTON,76013,1937,231461,231921,232549,244176,220922,4,2.0,SingleFamily,06/28/2006,2001,True,1937
06758649,29289181,1005 PRADO REAL DR,ARLINGTON,76017,2476,173030,204119,194507,204232,182837,4,2.0,SingleFamily,01/12/2001,1995,True,2476
07584083,58524670,1005 REGULUS CT,ARLINGTON,76013,1914,229065,229517,229501,240976,218026,3,2.0,SingleFamily,03/26/2002,2001,True,1914
04751604,29190295,1005 ROCKY CANYON RD,ARLINGTON,76012,2423,221430,231735,252054,267177,239451,4,2.5,SingleFamily,09/13/2013,1972,True,2263
07458657,83801322,1005 ROYAL CIR,ARLINGTON,76001,896,11299,11299,78676,97558,55860,2,1.0,Mobile,NULL,1996,True,896
01675893,29029177,1005 SHANA CT,ARLINGTON,76014,1550,111683,125013,147052,154405,139699,3,2.0,SingleFamily,NULL,1978,True,1550
00273643,28936578,1005 SHERWOOD DR,ARLINGTON,76013,5471,413699,441210,498384,558190,438578,3,3.5,SingleFamily,12/26/2014,1960,True,4823
05859484,29244065,1005 SILENT DR,ARLINGTON,76017,1004,90673,90673,113317,121249,91787,2,2.0,MultiFamily2To4,NULL,1987,True,1004
05233119,29216573,1005 STACEY RENEE CT,ARLINGTON,76002,2128,35595,35595,165291,195043,127274,1,1.0,SingleFamily,07/20/2000,1984,True,2128
40638723,79958310,1005 TABASCO TR,ARLINGTON,76002,1860,190419,190419,196244,206056,184469,3,2.0,SingleFamily,06/27/2006,2006,True,1860
02972379,29117575,1005 TERREBONNE CT,ARLINGTON,76014,1492,92444,118934,142521,149647,135395,3,2.0,SingleFamily,NULL,1972,True,1492
06699502,29285006,1005 VILLAGE GREEN CT,ARLINGTON,76012,2463,245863,245863,NULL,NULL,NULL,2,2.0,SingleFamily,NULL,1996,True,2463
41545567,118228389,1005 VIRIDIAN PARK LN,ARLINGTON,76155,0,1,1,NULL,NULL,NULL,NULL,NULL,SingleFamily,NULL,NULL,True,NULL
02319403,29072160,1005 W TUCKER BLVD,ARLINGTON,76013,1134,110987,110987,115216,120977,102542,3,1.0,SingleFamily,08/13/2001,1954,True,1134
02972867,29117620,1005 WEMBLEY RD,ARLINGTON,76014,1472,91718,116749,142046,149148,134944,3,2.0,SingleFamily,NULL,1972,True,1472
03115453,29127060,1005 WHISPERING OAK CT,ARLINGTON,76012,2574,219131,253407,306928,340690,279304,4,2.5,SingleFamily,05/21/2007,1967,True,2850
03593045,29160148,1005 WILDWOOD DR,ARLINGTON,76011,1315,99583,121798,132603,139233,120669,3,NULL,SingleFamily,NULL,1965,True,1315
03594181,29160251,1006 ANDREWS ST,ARLINGTON,76011,1219,116825,116825,125289,131553,114013,3,2.0,SingleFamily,NULL,1965,True,1219
04756762,29190760,1006 AUBURN DR,ARLINGTON,76012,2185,0,0,235380,247149,223611,3,2.5,SingleFamily,09/14/2016,1977,True,2185
07014139,29305038,1006 BANNACK DR,ARLINGTON,76001,1507,0,0,162111,170217,154005,3,2.0,SingleFamily,12/28/2009,1998,True,1507
04751973,29190329,1006 BERT DR,ARLINGTON,76012,2230,212597,220568,242741,254878,230604,4,3.0,SingleFamily,03/17/2014,1976,True,2230
06811337,29293038,1006 BONANZA DR,ARLINGTON,76063,1957,169400,185843,191941,201538,182344,3,2.0,SingleFamily,06/07/2002,1997,True,1957
06950779,29301660,1006 BROOK CANYON DR,ARLINGTON,76018,1602,142054,153883,164361,172579,156143,3,2.0,SingleFamily,09/18/2008,1999,True,1602
02045486,29054366,1006 CANDICE LN,ARLINGTON,76013,1025,88693,102162,115756,125016,91447,3,2.0,SingleFamily,NULL,1953,True,1025
02972786,29117612,1006 CHAMBLEE CT,ARLINGTON,76014,1616,97405,125369,148060,155463,140657,3,2.0,SingleFamily,NULL,1972,True,1616
07299796,54037619,1006 COURTSIDE DR,ARLINGTON,76002,2033,190766,190766,193659,203342,183976,3,2.0,SingleFamily,08/03/2005,2001,True,2033
04752155,29190345,1006 CURTIS CT,ARLINGTON,76012,2331,223014,228611,247671,260055,235287,3,2.0,SingleFamily,NULL,1976,True,2331
02974576,29117775,1006 DAWNVIEW ST,ARLINGTON,76014,1267,108277,108277,129098,135553,122643,3,2.0,SingleFamily,NULL,1973,True,1267
40713253,70573374,1006 DOVE TR,ARLINGTON,76002,1638,154316,174921,173451,182124,159575,3,2.0,SingleFamily,01/24/2017,2005,True,1638
00085936,28924136,1006 E INWOOD DR,ARLINGTON,76010,1300,69938,80626,102312,108451,89011,3,1.0,SingleFamily,09/04/1998,1953,True,1300
03143929,122951874,1006 E ROAD TO SIX FLAGS ST,ARLINGTON,76011,0,32040,32040,NULL,NULL,NULL,NULL,NULL,SingleFamily,NULL,NULL,True,NULL
04752031,29190334,1006 FIELD CREST CT,ARLINGTON,76012,2573,244420,265428,265341,278608,252074,3,2.0,SingleFamily,11/10/1997,1973,True,2573
03091392,29125659,1006 GLENWICK LN,ARLINGTON,76012,1646,152842,152842,170560,179088,155210,3,2.0,SingleFamily,07/26/2016,1961,True,1646
02970945,29117446,1006 GRANTS PKWY,ARLINGTON,76014,1471,89056,116017,141083,148137,132618,3,2.0,SingleFamily,07/06/2007,1970,True,1471
03077047,29124559,1006 HENSLEY ST,ARLINGTON,76010,1480,64614,85458,98741,115527,86892,3,1.0,SingleFamily,NULL,1953,True,1480
06284248,29263982,1006 HUNTER RIDGE DR,ARLINGTON,76013,1604,162019,167699,170820,179361,162279,3,2.0,SingleFamily,03/21/2006,1989,True,1604
04751841,29190317,1006 LESLIE CT,ARLINGTON,76012,2383,211418,217469,252821,265462,240180,3,2.0,SingleFamily,NULL,1974,True,2383
40565297,70565855,1006 LOBLOLLY PINE DR,ARLINGTON,76012,2337,228327,229614,244221,256432,232010,4,2.0,SingleFamily,07/10/2007,2004,True,2337
01871323,29042228,1006 PAULA DR,ARLINGTON,76012,1158,98800,98800,111129,122242,95571,3,1.5,SingleFamily,NULL,NULL,True,995
05518164,29225224,1006 PIERCE ARROW DR,ARLINGTON,76001,1804,166143,167291,168682,177116,160248,3,2.0,SingleFamily,NULL,1986,True,1804
02496216,29084251,1006 PLOVER LN,ARLINGTON,76015,1166,74793,74793,87518,98020,76141,2,2.0,Townhouse,07/21/2015,1973,True,1166
06758703,29289186,1006 PRADO REAL DR,ARLINGTON,76017,1749,143022,175116,171334,179901,162767,3,2.0,SingleFamily,08/04/1997,1996,True,1749
02798387,29105420,1006 ROSEWOOD LN,ARLINGTON,76010,1406,110269,110269,123324,133190,108525,4,2.0,SingleFamily,NULL,1962,True,1406
00571075,28957761,1006 RUBY ST,ARLINGTON,76010,1457,108537,133885,144205,151415,135553,3,2.0,SingleFamily,NULL,1962,True,1457
04751728,29190305,1006 SHELLEY CT,ARLINGTON,76012,2142,208846,228713,231306,242871,219741,4,2.0,SingleFamily,NULL,1974,True,2142
05921066,29247401,1006 SILVER SPRUCE DR,ARLINGTON,76001,1457,148715,148715,162938,171085,154791,3,2.0,SingleFamily,NULL,1991,True,1457
05233224,29216581,1006 STEPHIE ANN CT,ARLINGTON,76002,1778,49133,49133,164962,191356,127021,1,1.0,SingleFamily,NULL,1988,True,1778
06810845,29292993,1006 TELLURIDE DR,ARLINGTON,76063,2257,190029,196851,207351,217719,196983,4,2.0,SingleFamily,03/17/2010,1999,True,2257
02972433,29117581,1006 TERREBONNE CT,ARLINGTON,76014,1653,98857,126518,148212,157105,140801,3,2.0,SingleFamily,NULL,1972,True,1653
03245225,29135120,1006 VALLEY VIEW DR,ARLINGTON,76010,1390,79376,89066,106508,111833,100118,3,2.0,SingleFamily,NULL,1954,True,1390
01812750,97725842,1006 W FOURTH ST,ARLINGTON,76013,0,53,53,NULL,NULL,NULL,NULL,NULL,SingleFamily,NULL,NULL,True,1071
02498790,29084481,1006 WESTMINISTER CT,ARLINGTON,76015,1119,91761,91761,113986,119685,108287,3,1.0,SingleFamily,08/09/1999,1971,True,1119
03593762,29160211,1006 WILDWOOD DR,ARLINGTON,76011,1151,0,0,116835,126182,96973,3,2.0,SingleFamily,10/23/2015,1964,True,1151
40980308,79963483,1007 ABIGAIL DR,ARLINGTON,76002,1759,183502,183502,189982,199481,180483,3,2.0,SingleFamily,08/03/2007,2007,True,1759
03593428,29160180,1007 ANDREWS ST,ARLINGTON,76011,2056,0,0,153794,163022,143028,4,2.0,SingleFamily,NULL,1963,True,2056
02498162,29084423,1007 AVINGTON CT,ARLINGTON,76015,1153,96710,96710,116862,122705,111019,3,1.0,SingleFamily,NULL,1971,True,1153
07014317,29305054,1007 BANNACK DR,ARLINGTON,76001,2346,175421,182620,198578,208507,188649,4,2.0,SingleFamily,07/31/1998,1998,True,2346
03245284,29135125,1007 BELVEDERE DR,ARLINGTON,76010,1320,64856,79646,95323,112481,84837,3,2.0,SingleFamily,03/30/2000,1954,True,1320
05566223,29228097,1007 BRENNER CT,ARLINGTON,76017,977,79701,79701,100468,112524,94440,3,2.0,MultiFamily2To4,02/06/2004,1988,True,977
02045664,29054383,1007 CANDICE LN,ARLINGTON,76013,1042,93877,93877,110517,116043,97255,3,2.0,SingleFamily,07/11/2006,1953,True,1042
02971011,29117452,1007 CARLA CT,ARLINGTON,76014,1734,166763,166763,147985,155384,140586,3,2.0,SingleFamily,10/29/2015,1970,True,1624
02971143,29117464,1007 CHARLESTON CT,ARLINGTON,76014,1432,115111,115111,140452,147475,133429,3,2.0,SingleFamily,09/27/2011,1970,True,1432
01431552,29013602,1007 CROWLEY RD,ARLINGTON,76012,3239,287133,309126,355451,387442,323460,3,2.0,SingleFamily,08/24/2005,1972,True,3239
05189004,29213945,1007 DANFORTH CT,ARLINGTON,76017,1292,128245,128245,144016,151217,133935,3,2.0,SingleFamily,02/18/2016,1986,True,1292
04756207,29190711,1007 DE PAUW DR,ARLINGTON,76012,2247,224939,236195,244378,256597,232159,3,2.0,SingleFamily,08/08/2012,1977,True,2247
02971399,29117487,1007 E TIMBERVIEW LN,ARLINGTON,76014,1554,97768,122807,147207,154567,139847,3,2.0,SingleFamily,NULL,1974,True,1554
01621181,29025220,1007 ERIC AVE,ARLINGTON,76012,1000,91785,91785,128338,134755,121921,3,1.0,SingleFamily,NULL,1955,True,1100
05517966,29225205,1007 FIERO DR,ARLINGTON,76001,1348,0,0,151812,159403,144221,3,2.0,SingleFamily,01/27/2016,1986,True,1348
02498871,29084489,1007 HIGH POINT RD,ARLINGTON,76015,1441,99545,104713,137609,144489,130729,4,2.0,SingleFamily,08/17/2005,1971,True,1441
